asset_id,asset_type,site_name,state,county,latitude,longitude,geometry_precision,primary_material,critical_materials,dominant_raws_profile,asset_status,rank_score,presence_count,production_present_flag,resources_present_flag,total_reported_direct_emissions_mtco2e,iron_and_steel_production_emissions_mtco2e,reporting_year,source_dataset,source_detail
ore-542,ore_site,Unnamed rhenium site 542,AZ,,32.6837,-110.69348,point,rhenium,rhenium,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-566,ore_site,Unnamed rhenium site 566,AZ,,31.87164,-111.13861,point,rhenium,rhenium,Ore Site,Recent producer+CM resources,4,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-568,ore_site,Unnamed rhenium site 568,AZ,,32.415,-111.521,point,rhenium,rhenium,Ore Site,CM resources,3,1,0,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-638,ore_site,Unnamed rhenium site 638,AZ,,31.8924,-111.0358,point,rhenium,rhenium,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-498,ore_site,Unnamed tungsten site 498,AZ,,32.55844,-110.73624,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-62,ore_site,Unnamed tungsten site 62,AZ,,34.68754,-113.03548,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-632,ore_site,Unnamed tungsten site 632,AZ,,32.07401,-110.14372,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-635,ore_site,Unnamed tungsten site 635,AZ,,31.42684,-110.28876,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-86,ore_site,Unnamed tungsten site 86,AZ,,34.93803,-113.91639,point,tungsten,tungsten,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-16,ore_site,Unnamed zinc site 16,AZ,,34.86673,-113.86749,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-246,ore_site,Unnamed zinc site 246,AZ,,35.324247,-114.12875,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-325,ore_site,Unnamed zinc site 325,AZ,,34.06036,-112.16043,point,zinc,zinc,Ore Site,CM resources,3,1,0,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-641,ore_site,Unnamed zinc site 641,AZ,,34.75198,-112.1238,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-422,ore_site,Unnamed REE site 422,CA,,35.48087,-115.53399,point,REE,REE,Ore Site,CM-recent producer+resources,6,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-426,ore_site,Unnamed REE site 426,CA,,34.01533,-115.93986,point,REE,REE,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-203,ore_site,Unnamed barite site 203,CA,,37.67132,-119.80292,point,barite,barite,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-38,ore_site,Unnamed barite site 38,CA,,41.13568,-122.24971,point,barite,barite,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-548,ore_site,Unnamed barite site 548,CA,,40.14157,-121.10745,point,barite,barite,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-9,ore_site,Unnamed barite site 9,CA,,40.93928,-123.39474,point,barite,barite,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-101,ore_site,Unnamed chromium site 101,CA,,41.90812,-124.04146,point,chromium,chromium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-209,ore_site,Unnamed chromium site 209,CA,,41.934,-123.16114,point,chromium,chromium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-216,ore_site,Unnamed chromium site 216,CA,,41.79543,-123.10473,point,chromium,chromium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-231,ore_site,Unnamed chromium site 231,CA,,41.86979,-123.997,point,chromium,"chromium, cobalt, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-263,ore_site,Unnamed chromium site 263,CA,,39.73792,-122.60275,point,chromium,chromium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-341,ore_site,Unnamed chromium site 341,CA,,41.8218,-123.122,point,chromium,chromium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-37,ore_site,Unnamed chromium site 37,CA,,41.66092,-123.94475,point,chromium,chromium,Ore Site,CM resources,3,1,0,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-391,ore_site,Unnamed chromium site 391,CA,,41.7206,-123.054,point,chromium,chromium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-480,ore_site,Unnamed chromium site 480,CA,,38.78209,-121.09273,point,chromium,chromium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-487,ore_site,Unnamed chromium site 487,CA,,41.99085,-123.99385,point,chromium,"chromium, cobalt, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-215,ore_site,Unnamed graphite site 215,CA,,38.01769,-120.37989,point,graphite,graphite,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-223,ore_site,Unnamed lithium site 223,CA,,34.75329,-116.41756,point,lithium,lithium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-540,ore_site,Unnamed lithium site 540,CA,,33.22882,-115.62648,point,lithium,lithium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-553,ore_site,Unnamed lithium site 553,CA,,35.71765,-117.31597,point,lithium,"lithium, tungsten",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-554,ore_site,Unnamed lithium site 554,CA,,35.725,-117.3302,point,lithium,lithium,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-592,ore_site,Unnamed lithium site 592,CA,,33.38145,-117.06256,point,lithium,lithium,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-373,ore_site,Unnamed magnesium site 373,CA,,38.5135,-122.31273,point,magnesium,magnesium,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-427,ore_site,Unnamed magnesium site 427,CA,,34.77643,-114.77641,point,magnesium,magnesium,Ore Site,CM resources,3,1,0,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-173,ore_site,Unnamed tin site 173,CA,,34.82604,-118.76448,point,tin,"tin, tungsten",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-393,ore_site,Unnamed tin site 393,CA,,34.83682,-118.74207,point,tin,tin,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-394,ore_site,Unnamed tin site 394,CA,,34.83676,-118.74284,point,tin,tin,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-643,ore_site,Unnamed tin site 643,CA,,34.84004,-118.73001,point,tin,tin,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-303,ore_site,Unnamed titanium site 303,CA,,34.41611,-118.352,point,titanium,titanium,Ore Site,CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-104,ore_site,Unnamed tungsten site 104,CA,,37.35237,-118.70741,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-13,ore_site,Unnamed tungsten site 13,CA,,34.25692,-117.6838,point,tungsten,tungsten,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-161,ore_site,Unnamed tungsten site 161,CA,,36.63617,-119.11428,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-25,ore_site,Unnamed tungsten site 25,CA,,35.30332,-117.62783,point,tungsten,tungsten,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-352,ore_site,Unnamed tungsten site 352,CA,,37.34678,-118.53088,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-486,ore_site,Unnamed tungsten site 486,CA,,37.3928,-118.71838,point,tungsten,tungsten,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-595,ore_site,Unnamed tungsten site 595,CA,,37.55164,-119.29455,point,tungsten,tungsten,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-629,ore_site,Unnamed tungsten site 629,CA,,37.3376,-118.66599,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-63,ore_site,Unnamed tungsten site 63,CA,,37.68457,-118.52815,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-633,ore_site,Unnamed tungsten site 633,CA,,35.68924,-117.87722,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-636,ore_site,Unnamed tungsten site 636,CA,,35.79317,-118.66248,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-140,ore_site,Unnamed zinc site 140,CA,,36.53968,-117.79174,point,zinc,zinc,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-181,ore_site,Unnamed zinc site 181,CA,,36.29025,-117.59979,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-374,ore_site,Unnamed zinc site 374,CA,,40.76291,-122.45554,point,zinc,zinc,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-547,ore_site,Unnamed zinc site 547,CA,,36.41803,-117.72313,point,zinc,zinc,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-562,ore_site,Unnamed zinc site 562,CA,,35.83888,-116.10225,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-78,ore_site,Unnamed zinc site 78,CA,,37.56603,-120.25655,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-154,ore_site,Unnamed PGE site 154,CO,,39.36909,-106.1647,point,PGE,"PGE, rhenium, tin, tungsten",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-124,ore_site,Unnamed aluminum site 124,CO,,37.71111,-108.09005,point,aluminum,aluminum,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-188,ore_site,Unnamed aluminum site 188,CO,,38.10472,-105.36139,point,aluminum,aluminum,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-514,ore_site,Unnamed aluminum site 514,CO,,37.97779,-107.33396,point,aluminum,aluminum,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-102,ore_site,Unnamed beryllium site 102,CO,,38.5419,-106.62421,point,beryllium,"beryllium, lithium, niobium, REE, tantalum",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-171,ore_site,Unnamed beryllium site 171,CO,,39.7861,-105.25614,point,beryllium,beryllium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-296,ore_site,Unnamed beryllium site 296,CO,,40.4597,-105.35337,point,beryllium,beryllium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-397,ore_site,Unnamed beryllium site 397,CO,,38.79306,-105.59586,point,beryllium,"beryllium, niobium, tantalum",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-399,ore_site,Unnamed beryllium site 399,CO,,38.4786,-105.3025,point,beryllium,"beryllium, niobium, tantalum",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-673,ore_site,Unnamed beryllium site 673,CO,,40.59776,-105.36503,point,beryllium,beryllium,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-85,ore_site,Unnamed beryllium site 85,CO,,39.07639,-105.44891,point,beryllium,beryllium,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-115,ore_site,Unnamed fluorspar site 115,CO,,40.12248,-105.39865,point,fluorspar,fluorspar,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-128,ore_site,Unnamed fluorspar site 128,CO,,40.95217,-106.26002,point,fluorspar,fluorspar,Ore Site,CM resources,3,1,0,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-22,ore_site,Unnamed fluorspar site 22,CO,,40.12972,-105.40082,point,fluorspar,fluorspar,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-654,ore_site,Unnamed fluorspar site 654,CO,,37.74612,-106.82644,point,fluorspar,fluorspar,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-306,ore_site,Unnamed niobium site 306,CO,,38.2599,-107.071,point,niobium,"niobium, REE, titanium, vanadium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-275,ore_site,Unnamed rhenium site 275,CO,,39.75894,-105.83928,point,rhenium,rhenium,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-618,ore_site,Unnamed rhenium site 618,CO,,38.5653,-106.3679,point,rhenium,rhenium,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-644,ore_site,Unnamed rhenium site 644,CO,,39.75602,-105.8268,point,rhenium,rhenium,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
