plant_code,plant_name,utility_id,utility_name,street_address,city,county,state,zip_code,latitude,longitude,coordinate_status,nerc_region,balancing_authority_code,balancing_authority_name,sector_name,regulatory_status,transmission_owner,grid_voltage_1_kv,grid_voltage_2_kv,grid_voltage_3_kv,energy_storage_flag,generator_count,operable_nameplate_capacity_mw,operable_summer_capacity_mw,operable_winter_capacity_mw,primary_fuel_code,primary_technology,status_mix,carbon_capture_generator_count,carbon_capture_generator_ids,carbon_capture_present_flag,boiler_id_count,boiler_ids,cooling_id_count,cooling_ids,particulate_control_id_count,particulate_control_ids,so2_control_id_count,so2_control_ids,nox_control_id_count,nox_control_ids,mercury_control_id_count,mercury_control_ids,stack_flue_id_count,stack_flue_ids,emissions_control_equipment_count,emissions_control_equipment_types,acid_gas_control_present_flag,emissions_control_statuses,emissions_control_total_cost_thousand_dollars,emissions_control_inservice_years,emissions_control_retirement_years,new_source_review_flags,new_source_review_permits,new_source_review_years,sulfur_regulations,sulfur_standard_rates,sulfur_standard_units,sulfur_standard_periods,sulfur_percent_scrubbed_values,sulfur_compliance_years,sulfur_existing_strategies,sulfur_proposed_strategies,nitrogen_regulations,nitrogen_standard_rates,nitrogen_standard_units,nitrogen_standard_periods,nitrogen_compliance_years,nitrogen_existing_strategies,nitrogen_proposed_strategies,particulate_regulations,particulate_standard_rates,particulate_standard_units,particulate_standard_periods,particulate_compliance_years,mercury_regulations,mercury_compliance_years,mercury_existing_strategies,mercury_proposed_strategies,cooling_statuses,cooling_types,cooling_water_sources,cooling_water_discharges,cooling_intake_rate_gpm_total,cooling_power_requirement_mw_total,cooling_total_cost_thousand_dollars,particulate_collector_types,particulate_collection_efficiency_pct_max,particulate_design_emission_rate_lb_per_hour_total,particulate_gas_exit_rate_cfm_total,particulate_gas_exit_temperature_f_max,so2_control_types,so2_sorbent_types,so2_removal_efficiency_pct_max,so2_design_emission_rate_lb_per_hour_total,so2_flue_gas_exit_rate_cfm_total,so2_flue_gas_exit_temperature_f_max,so2_fgd_total_cost_thousand_dollars,stack_flue_statuses,stack_height_ft_max,stack_exit_rate_100_cfm_total,stack_exit_temperature_100_f_max,stack_exit_velocity_100_ft_per_second_max,co2_emissions_value,co2_emissions_unit,co2_emissions_basis,co2_emissions_source,co2_emissions_reporting_year,co2e_emissions_value,co2e_emissions_unit,co2e_emissions_basis,co2e_emissions_source,co2e_emissions_reporting_year,ch4_emissions_value,ch4_emissions_unit,ch4_emissions_basis,ch4_emissions_source,ch4_emissions_reporting_year,n2o_emissions_value,n2o_emissions_unit,n2o_emissions_basis,n2o_emissions_source,n2o_emissions_reporting_year,so2_emissions_value,so2_emissions_unit,so2_emissions_basis,so2_emissions_source,so2_emissions_reporting_year,nox_emissions_value,nox_emissions_unit,nox_emissions_basis,nox_emissions_source,nox_emissions_reporting_year,particulate_matter_emissions_value,particulate_matter_emissions_unit,particulate_matter_emissions_basis,particulate_matter_emissions_source,particulate_matter_emissions_reporting_year,mercury_emissions_value,mercury_emissions_unit,mercury_emissions_basis,mercury_emissions_source,mercury_emissions_reporting_year,radioisotopic_emissions_value,radioisotopic_emissions_unit,radioisotopic_emissions_basis,radioisotopic_emissions_source,radioisotopic_emissions_reporting_year,emissions_profile_status,source_dataset,source_sheets
1700,Cooke,4254,Consumers Energy Co - (MI),Cooke Dam Rd.,Oscoda,Iosco,MI,48750,44.472624,-83.571947,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,Consumers Energy Co,46,,,N,3,9,7.1,7.3,WAT,Conventional Hydroelectric,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
1704,Five Channels,4254,Consumers Energy Co - (MI),"6051 State, Route 65",Oscoda,Iosco,MI,48750,44.455518,-83.676274,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,Consumers Energy Co,46,,,N,2,6,6.3,6.5,WAT,Conventional Hydroelectric,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
1705,Foote,4254,Consumers Energy Co - (MI),5315 N. Rea Rd.,Oscoda,Iosco,MI,48750,44.435381,-83.440722,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,Consumers Energy Co,46,,,N,3,9,3,3.3,WAT,Conventional Hydroelectric,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
1712,Loud,4254,Consumers Energy Co - (MI),Loud Dam Rd.,Oscoda,Iosco,MI,48750,44.4631,-83.7208,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,Consumers Energy Co,46,,,N,2,4,4.9,4.9,WAT,Conventional Hydroelectric,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
1821,Crystal Falls,4604,City of Crystal Falls,600 Power Plant Road,Crystal Falls,Iron,MI,49920,46.106278,-88.334531,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,City of Crystal Falls,12.47,,,N,3,1,1,1,WAT,Conventional Hydroelectric,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
1777,Hemlock Falls,20847,Wisconsin Electric Power Co,320 Stream Road,Crystal Falls,Iron,MI,49920,46.1311,-88.225,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,Wisconsin Electric Power Co,24.9,,,N,1,2.8,2.8,2.8,WAT,Conventional Hydroelectric,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
1780,Michigamme Falls,20847,Wisconsin Electric Power Co,400 Lower Dam Road,Crystal Falls,Iron,MI,49920,45.9553,-88.1958,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,American Transmission Co,69,,,N,2,9.6,9.6,9.6,WAT,Conventional Hydroelectric,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
1781,Peavy Falls,20847,Wisconsin Electric Power Co,511 Upper Dam Road,Crystal Falls,Iron,MI,49920,45.990781,-88.210514,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,American Transmission Co,69,,,N,2,12,12,12,WAT,Conventional Hydroelectric,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
1785,Way Dam,20847,Wisconsin Electric Power Co,1361 Way Dam Road,Crystal Falls,Iron,MI,49920,46.1592,-88.2353,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,Wisconsin Electric Power Co,24.9,,,N,1,1.8,1.8,1.8,WAT,Conventional Hydroelectric,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
56190,Central Michigan University,3304,Central Michigan University,1720 S. East Campus Dr,Mt. Pleasant,Isabella,MI,48859,43.590456,-84.779,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Commercial CHP,NR,Consumers Energy Co,46,,,N,2,4.8,4.2,4.9,NG,Natural Gas Fired Combustion Turbine,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8752.592,tons,annual_mass,EPA eGRID2023 PLNT23,2023,8761.58,tons,annual_mass,EPA eGRID2023 PLNT23,2023,330.162,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,32.947,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0.199,tons,annual_mass,EPA eGRID2023 PLNT23,2023,21.575,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0.614156,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
63601,Isabella Wind Park,5109,DTE Electric Company,3200 E. Weidman Rd.,Rosebush,Isabella,MI,48878,43.684092,-84.788455,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,ITC Midwest LLC,138,,,N,1,383.5,383.5,383.5,WND,Onshore Wind Turbine,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
67756,Mission Road Solar Park,5109,DTE Electric Company,3200 E Weidman Road,Rosebush,Isabella,MI,48878,43.68358,-84.78521,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,"Michigan Electric Transmission Company,",138,,,N,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
61106,Pine River Wind Park,5109,DTE Electric Company,318 West Wright Ave,Shepherd,Isabella,MI,48883,43.524324,-84.696781,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,ITC Midwest LLC,138,,,N,1,161.3,161.3,161.3,WND,Onshore Wind Turbine,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
55270,Jackson Generating Station,4254,Consumers Energy Co - (MI),2219 Chapin St,Jackson,Jackson,MI,49203,42.2488,-84.3767,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,ITC Transmission,138,,,N,9,649,534.4,578.8,NG,Natural Gas Fired Combined Cycle,OP:9,,,,7,HRSG1|HRSG2|HRSG3|HRSG4|HRSG5|HRSG6|HRSG7,1,COOLTW,0,,0,,0,,0,,7,STACK1|STACK2|STACK3|STACK4|STACK5|STACK6|STACK7,,,N,,,,,N,,,NA,,,,,,,,ST,25|9,NM,MO,2002,LN|STM,LN|STM,ST,4.9000000000000004|9.1999999999999993,PH,DA,2002,NA,,,,OP,RI,Muncipality,MUNICIPLE PTOW,4039.48,1.5,2000,,,,,,,,,,,,,OP,106,2670394,299,76.8,982131.855,tons,annual_mass,EPA eGRID2023 PLNT23,2023,983123.612,tons,annual_mass,EPA eGRID2023 PLNT23,2023,36431.923,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,3635.551,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,4.945,tons,annual_mass,EPA eGRID2023 PLNT23,2023,535.17,tons,annual_mass,EPA eGRID2023 PLNT23,2023,154.65,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
64568,"Letts Creek Solar, LLC",61012,AES Distributed Energy,TBD,Grass Lake,Jackson,MI,49240,42.274575,-84.135276,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",IPP Non-CHP,NR,Consumers Energy Co,46,,,N,1,15,15,15,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
67267,"Surbrook Solar, LLC",66131,"Surbrook Solar, LLC",7963 Wood Road,Rives Junction,Jackson,MI,48906,42.3881,-84.4902,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",IPP Non-CHP,NR,Consumers Energy Co - (MI),25,,,N,1,10,10,10,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
56851,Bryon Center,55858,"Energy Developments, Inc d/b/a EDL",300 100th Street SW,Byron Center,KENT,MI,49315,42.7814,-85.6728,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",IPP Non-CHP,NR,Consumers Energy Co,46,,,N,3,4.8,4.5,4.5,LFG,Landfill Gas,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0.001,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,4.259,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0,tons,annual_mass,EPA eGRID2023 PLNT23,2023,1.769571,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
1696,B E Morrow,4254,Consumers Energy Co - (MI),28th St.,Comstock,Kalamazoo,MI,49041,42.280222,-85.492548,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,ITC Transmission,138,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
55101,Kalamazoo River Generating Station,3838,CMS Generation MI Power LLC,6900 East Michigan Ave,Comstock,Kalamazoo,MI,49011,42.281345,-85.494956,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",IPP Non-CHP,NR,ITC Transmission,138,,,N,1,77.4,72,76,NG,Natural Gas Fired Combustion Turbine,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137561.454,tons,annual_mass,EPA eGRID2023 PLNT23,2023,137699.446,tons,annual_mass,EPA eGRID2023 PLNT23,2023,5069.094,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,505.846,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0.694,tons,annual_mass,EPA eGRID2023 PLNT23,2023,51.973,tons,annual_mass,EPA eGRID2023 PLNT23,2023,1.558,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
68744,Liberty Solar Energy Center,4254,Consumers Energy Co - (MI),TBD,Richland,Kalamazoo,MI,49083,42.3631,-85.474,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,Consumers Energy Co - (MI),138,,,N,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
61909,Parkview Battery,4254,Consumers Energy Co - (MI),3190 S Drake Ave,Kalamazoo,Kalamazoo,MI,49009,42.26,-85.649722,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,Consumers Energy Co,24.9,,,Y,1,1.1,1,1,MWH,Batteries,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
60117,Western Michigan Solar Gardens,4254,Consumers Energy Co - (MI),Engineering Dr,Kalamazoo,Kalamazoo,MI,49008,42.2525,-85.64273,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Electric Utility,RE,Consumers Energy Co,14.4,,,N,1,1,1,1,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
58161,Western Michigan University Power Plant,58106,Western Michigan University,1801 Stadium Drive,Kalamazoo,Kalamazoo,MI,49008,42.28,-85.606389,present,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Commercial CHP,NR,Consumers Energy Co,46,,,N,6,16.7,15.1,17.9,NG,Natural Gas Internal Combustion Engine,OP:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22743.991,tons,annual_mass,EPA eGRID2023 PLNT23,2023,22767.346,tons,annual_mass,EPA eGRID2023 PLNT23,2023,857.941,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,85.614,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0.168,tons,annual_mass,EPA eGRID2023 PLNT23,2023,111.365,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0.797499,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
